"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"ENTREV";"TAMUNI";"TIPO_TEL";"SEXO";"EDAD";"P0";"P1";"ECOPER";"ECOESP";"PESPANNA1";"PESPANNA2";"PESPANNA3";"PPERSONAL1";"PPERSONAL2";"PPERSONAL3";"PREFPTE";"INTENCIONG";"INTENCIONGALTER";"SIMPATIA";"PROBVOTO";"ESCIDEOL";"LIDERESCONOCE_1";"LIDERESCONOCE_2";"LIDERESCONOCE_3";"LIDERESCONOCE_4";"VALORALIDERES_1";"VALORALIDERES_2";"VALORALIDERES_3";"VALORALIDERES_4";"CONFIANZAPTE";"CONFIANZAOPOSIC";"CONOMINIS_1";"CONOMINIS_2";"CONOMINIS_3";"CONOMINIS_4";"CONOMINIS_5";"CONOMINIS_6";"CONOMINIS_7";"CONOMINIS_8";"CONOMINIS_9";"CONOMINIS_10";"CONOMINIS_11";"CONOMINIS_12";"CONOMINIS_13";"CONOMINIS_14";"CONOMINIS_15";"CONOMINIS_16";"CONOMINIS_17";"CONOMINIS_18";"CONOMINIS_19";"CONOMINIS_20";"CONOMINIS_21";"CONOMINIS_22";"VALMINIS_1";"VALMINIS_2";"VALMINIS_3";"VALMINIS_4";"VALMINIS_5";"VALMINIS_6";"VALMINIS_7";"VALMINIS_8";"VALMINIS_9";"VALMINIS_10";"VALMINIS_11";"VALMINIS_12";"VALMINIS_13";"VALMINIS_14";"VALMINIS_15";"VALMINIS_16";"VALMINIS_17";"VALMINIS_18";"VALMINIS_19";"VALMINIS_20";"VALMINIS_21";"VALMINIS_22";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"SINCERIDAD";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_17";"IA_C2B_16";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"INTENCIONGR";"INTENCIONGALTERR";"VOTOSIMG";"RECUVOTOGR";"RECUERDO";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOCCAA"
3413;53492;2525;1;18;0;3;0;3;2;1;73;1;2;2;2;30;1;82;82;1;58;1;9998;0;1;7;3;1;1;1;1;4;3;3;1;3;4;1;1;1;1;1;1;1;1;1;7;1;7;7;1;1;7;1;7;1;1;7;7;5;3;1;5;6;3;6;3;5;0;3;0;0;1;6;0;6;0;6;5;0;0;1;1;1;3;13;5;0;1;2;0;0;2;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;3;0;"";"";3;7;23;1;12;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;1;1;1;6;12;2;0,94727;0,88346
3413;67308;3006;1;18;0;3;0;2;2;1;27;1;2;4;5;8;1;35;1;9;8;1;2;1;0;0;5;1;7;1;1;8;0;8;5;3;0;7;7;7;1;7;1;7;1;1;7;7;7;7;1;1;7;7;7;7;1;1;7;0;0;0;5;0;8;0;1;1;0;0;0;0;1;1;0;0;0;0;1;5;0;2;0;2;3;4;2;3;2;4;0;0;6;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;10;0;"";"";3;7;23;1;13;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;1;2;0;9997;3;16;5;1,16421;1,16973
3413;38896;1878;1;18;0;3;0;3;2;2;47;1;2;2;3;11;25;16;8;9;11;10;21;901;0;10;1;1;1;1;1;5;1;6;1;4;4;7;1;1;1;1;1;1;1;1;1;1;7;7;1;1;7;7;1;1;7;7;1;0;3;10;4;3;7;5;6;1;3;4;0;0;10;5;0;0;5;1;0;0;4;1;4;21;3;7;4;0;1;1;1;6;3;12;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;"";"";3;7;23;1;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;8995;21;4;4;5;6;5;0,95867;0,9852
3413;117749;3739;1;18;0;3;0;1;2;1;25;1;4;3;2;11;97;99;97;99;99;97;9998;0;9997;6;5;1;1;1;7;5;98;98;0;3;3;7;7;7;7;7;1;7;7;7;7;7;7;7;1;7;7;7;7;7;7;7;7;0;0;0;0;0;6;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;9997;3;5;6;0;2;4;0;0;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11;0;0;0;0;13;1;"";"";4;7;23;2;13;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;9997;0;9997;5;16;3;1,1773;1,6632
3413;54953;2589;1;18;0;3;0;3;2;1;32;1;3;2;2;46;21;23;7;35;97;97;9998;0;9997;0;99;1;1;1;1;1;1;1;1;3;3;7;7;7;1;1;1;1;1;1;7;7;7;7;1;7;7;7;7;1;7;7;7;0;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;9999;9997;3;10;4;0;2;6;0;0;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";3;7;23;1;22;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;9997;9999;9999;6;13;2;0,99437;0,87482
3413;34944;1700;1;18;0;3;0;2;2;2;41;1;2;2;4;8;1;6;1;8;6;97;9998;0;1;5;5;1;1;1;1;3;5;5;5;3;3;1;1;7;7;7;1;7;7;7;7;7;7;7;1;1;7;7;1;1;7;1;1;5;5;0;0;0;7;0;0;0;0;0;0;0;3;5;0;0;5;5;0;6;3;1;1;1;3;5;2;4;1;7;0;0;4;3;2;0;0;0;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;2;2;0;54;0;0;0;0;27;0;"";"";4;7;23;2;13;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;1;1;1;5;14;2;1,21368;1,30889
3413;2082;86;1;18;0;3;0;4;1;2;64;1;2;2;2;13;8;55;55;97;99;4;21;8996;0;10;2;1;1;1;1;6;3;8;1;2;3;1;1;1;1;1;1;1;1;1;7;1;1;7;1;1;7;1;1;1;1;1;1;8;7;5;6;7;8;6;7;5;0;7;5;0;3;5;0;6;7;5;6;5;6;1;4;21;3;11;4;0;1;2;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"";"";30;6;23;5;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;8996;21;4;4;6;12;2;0,92335;0,9008
3413;7627;318;1;18;0;3;0;4;2;2;31;1;2;2;4;3;8;82;54;82;8;2;2;3;0;10;5;1;1;1;1;5;6;4;5;2;2;7;7;1;1;1;1;1;1;1;7;1;7;7;1;7;1;7;7;1;7;7;7;0;0;5;5;6;5;5;6;7;0;6;0;0;5;0;5;0;0;8;0;0;0;1;2;2;3;10;5;0;2;1;1;5;2;3;2;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;21;1;"";"";30;6;23;5;12;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;2;2;6;5;2;1,0211;0,9442
3413;37227;1807;1;18;0;3;0;4;2;1;40;1;2;2;2;1;77;8;97;99;99;1;1;8996;0;10;3;1;1;1;1;8;3;5;1;2;4;1;7;1;1;7;1;1;1;1;1;1;1;1;1;1;7;1;1;1;1;7;7;6;0;7;6;0;5;6;8;10;7;5;5;7;4;4;0;7;6;8;7;0;0;1;1;1;3;11;1;2;1;1;1;3;2;3;1;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;37;2;0;0;0;20;0;"";"";3;7;23;1;10;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;8996;1;1;1;6;3;2;0,90251;0,90964
3413;67537;3015;1;18;0;3;0;4;1;2;60;1;4;4;1;52;1;8;8;52;1;1;1;21;0;10;4;1;1;1;1;10;1;10;1;2;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;1;9;9;8;9;10;10;8;10;6;7;9;7;8;5;10;8;9;9;9;8;0;8;1;1;1;3;4;2;3;1;4;0;0;5;4;1;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;49;0;0;0;0;37;1;"";"";3;7;23;1;14;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;3;16;3;0,92335;0,9008
3413;77750;3251;1;18;0;3;0;4;2;1;75;1;5;3;4;3;15;98;25;70;99;3;3;9997;0;10;5;1;1;1;1;1;4;3;8;4;4;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;1;1;1;2;1;1;0;1;1;2;2;1;3;2;2;2;1;3;3;3;4;2;1;5;2;0;0;5;5;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;8;0;"";"";4;7;23;2;18;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;9997;3;3;3;3;12;4;1,20756;0,99155
3413;69473;3062;1;18;0;3;0;3;2;2;44;1;2;2;4;1;98;99;97;99;99;2;2;1;0;9;7;1;1;1;1;4;6;3;3;3;2;7;1;1;1;1;1;7;1;1;7;1;7;7;1;1;7;7;1;1;7;7;7;0;5;3;5;5;5;0;4;4;0;4;0;0;3;4;0;0;5;5;0;0;0;1;2;2;3;12;4;0;1;1;3;2;3;3;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;5;0;"";"";3;7;23;1;14;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;1;2;2;2;6;2;2;1,03662;0,9789
3413;22833;1069;1;18;0;3;0;2;2;1;20;1;2;1;9;49;80;97;49;80;97;99;8996;0;9997;5;5;1;1;7;1;99;99;0;99;3;9;7;7;7;7;7;7;7;7;7;7;7;7;7;1;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;9997;3;6;4;0;2;6;0;0;8;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";1;7;23;6;11;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;8996;0;8996;0;9995;4;13;2;1,33195;1,34784
3413;115715;3731;1;18;0;3;0;1;1;2;37;1;2;4;2;16;8;6;6;16;8;2;2;1;0;10;5;1;1;1;1;3;5;5;4;4;2;7;1;7;7;1;1;1;1;1;7;1;7;1;1;1;7;1;7;1;7;7;7;0;4;0;0;7;5;3;1;5;0;5;0;6;1;4;0;6;0;7;0;0;0;1;5;2;3;5;2;3;1;1;1;9;6;3;2;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;63;1;0;1;0;41;3;"";"";4;7;23;2;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;1;2;5;5;5;9;2;1,22732;1,86108
3413;63972;2924;1;18;0;3;0;1;2;1;52;1;5;3;4;51;16;3;20;97;99;2;2;9;0;10;5;1;1;1;1;5;6;7;4;4;3;7;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;3;3;3;7;3;6;3;3;4;4;4;4;4;4;4;4;5;4;4;4;1;4;9;3;4;2;1;2;1;1;7;5;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";3;7;23;1;20;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;21;2;4;4;3;7;5;1,09848;1,63437
3413;104156;3638;1;18;0;3;0;2;2;2;49;1;2;4;4;8;20;12;38;6;9;97;9997;0;9997;0;3;1;1;1;1;3;3;3;1;3;3;1;1;1;1;1;1;1;1;1;7;1;7;7;1;1;7;1;7;1;7;7;7;4;4;2;4;4;4;4;3;4;0;4;0;0;2;4;0;4;0;6;0;0;0;1;1;1;3;10;5;0;2;1;1;2;5;4;2;0;0;0;0;0;0;13;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;2;0;0;0;0;1;1;0;131;0;0;0;0;113;0;"";"";4;7;23;2;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9997;0;9997;1;1;6;2;3;1,12241;1,31732
3413;60319;2800;1;18;0;3;0;3;2;1;70;1;2;2;5;8;50;1;11;8;1;2;3;9998;0;10;7;1;1;1;1;1;5;1;7;4;8;1;1;1;1;1;1;1;1;1;7;1;1;1;1;1;1;7;1;1;1;1;1;3;2;1;1;6;1;5;1;1;0;1;1;3;1;2;2;0;2;7;1;3;1;1;2;3;3;13;1;5;1;2;0;0;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;23;0;0;0;0;22;3;"";"";3;7;23;1;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;9998;3;2;2;6;12;2;0,94727;0,88346
3413;140339;4022;1;18;0;3;0;3;1;2;31;1;4;2;5;11;99;99;11;98;99;97;9997;0;9999;0;5;1;1;1;1;1;1;1;1;4;4;7;1;7;7;1;1;1;1;1;7;1;7;7;1;1;1;7;1;1;7;7;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;1;1;0;1;1;0;0;1;2;0;9997;3;10;5;0;2;1;3;2;3;97;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;8;0;0;0;0;4;0;"";"";5;7;23;3;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9997;0;9999;0;9997;6;2;6;1,07519;0,96253
3413;140414;4026;1;18;0;3;0;3;2;1;65;1;2;2;2;1;50;45;97;99;99;1;1;21;0;10;2;1;1;1;1;8;1;7;1;2;3;7;7;7;7;7;1;7;1;1;7;1;7;7;1;7;7;1;1;1;7;7;7;0;0;0;0;0;7;0;6;6;0;6;0;0;5;0;0;5;98;98;0;0;0;1;1;1;3;6;4;0;1;2;0;0;5;3;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;17;0;0;0;0;11;0;"";"";5;7;23;3;21;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;4;12;2;0,94727;0,88346
3413;75998;3212;1;18;0;3;0;3;2;2;73;1;2;3;3;9;8;80;6;97;99;1;1;21;0;10;1;1;1;1;1;7;5;5;3;2;3;7;7;7;1;1;1;7;1;1;7;1;7;7;1;1;1;1;1;1;1;7;7;0;0;0;5;5;7;0;5;5;0;7;0;0;7;7;5;5;5;7;7;0;0;1;9999;1;2;0;1;5;1;2;0;0;5;3;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;19;0;0;0;0;13;0;"";"";4;7;23;2;18;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;9999;9999;1;12;2;1,06215;0,99212
3413;28244;1360;1;18;0;3;0;3;1;2;64;1;2;3;4;13;19;22;29;99;99;97;9998;0;9997;10;5;1;1;1;1;8;1;5;1;3;4;1;1;1;7;1;1;7;1;1;7;1;7;7;1;1;7;1;1;1;7;7;7;6;1;1;0;2;8;0;5;6;0;6;0;0;1;1;0;5;5;5;0;0;0;1;1;1;3;4;1;6;1;7;0;0;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";1;7;23;6;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;9997;1;1;3;14;2;0,97226;0,91829
3413;58651;2731;1;18;0;3;0;3;2;2;26;1;4;3;3;58;51;75;58;51;99;1;9999;0;9999;10;1;1;1;1;1;7;4;5;1;2;3;7;7;7;7;7;1;1;1;1;7;7;7;7;1;1;7;7;7;1;1;1;7;0;0;0;0;0;6;3;4;5;0;0;0;0;5;5;0;0;0;5;4;4;0;1;9999;1;3;10;5;0;2;1;9;5;6;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";3;7;23;1;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9999;0;9999;9999;9999;6;5;4;1,07519;0,96253
3413;143020;4111;1;18;0;3;0;3;2;2;52;1;1;2;3;1;18;22;1;22;8;97;9997;0;1;5;5;1;1;1;1;8;7;5;1;1;2;1;1;7;1;1;1;1;1;1;7;7;7;1;1;1;7;1;1;1;1;7;7;7;7;0;8;8;6;8;9;9;0;0;0;7;5;5;0;6;3;6;6;0;0;1;1;1;3;5;1;4;1;1;1;5;4;4;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;2;0;0;24;0;0;1;0;25;0;"";"";5;7;23;3;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9997;0;1;1;1;5;5;3;0,95867;0,9852
3413;33571;1630;1;18;0;3;0;3;2;1;36;1;3;2;2;21;9;99;9;21;97;2;2;1;0;10;10;1;1;1;1;5;10;4;4;4;1;7;1;1;1;1;1;1;1;1;1;1;7;7;1;1;7;1;1;1;1;7;7;0;1;1;1;4;4;3;1;1;1;1;0;0;1;1;0;3;3;5;5;0;0;2;0;2;3;4;2;2;1;1;3;7;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;9;0;"";"";3;7;23;1;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;1;2;0;9997;3;7;2;0,95032;0,9273
3413;79605;3284;1;18;0;3;0;3;2;1;51;1;1;5;4;13;1;8;8;98;99;2;2;3;0;10;8;1;1;1;1;3;8;2;7;4;2;1;7;1;1;1;1;1;1;1;7;1;7;7;1;7;7;1;7;1;7;7;7;98;0;1;2;4;2;2;3;1;0;1;0;0;1;0;0;2;0;2;0;0;0;1;2;3;3;7;2;1;5;2;0;0;6;3;1;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;1;0;36;0;0;0;0;25;1;"";"";4;7;23;2;13;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;2;2;5;12;2;0,9278;0,85965
3413;96104;3566;1;18;0;3;0;3;2;2;38;1;2;2;1;51;97;99;52;97;99;1;1;21;0;10;3;1;1;1;1;10;1;8;1;2;4;1;1;1;1;1;1;1;1;1;1;1;7;7;1;1;7;1;1;1;1;7;7;5;5;4;5;10;10;10;8;10;5;8;0;0;4;10;0;10;8;10;5;0;0;1;1;1;3;9;2;2;1;1;1;2;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";4;7;23;2;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;6;2;2;1,03662;0,9789
3413;105008;3648;1;18;0;3;0;3;1;2;35;1;3;4;2;21;18;13;18;9;8;98;1;9999;0;10;4;1;1;1;1;7;5;6;5;3;3;7;7;7;7;7;1;1;7;1;7;7;7;7;1;1;7;7;7;7;7;7;7;0;0;0;0;0;5;4;0;4;0;0;0;0;4;4;0;0;0;0;0;0;0;1;9998;1;3;5;2;3;1;4;0;0;5;3;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;33;0;0;0;0;30;0;"";"";4;7;23;2;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;9999;1;9998;9998;5;16;2;1,03662;0,9789
3413;19405;851;1;18;0;3;0;1;2;1;68;1;3;2;4;51;8;18;51;18;8;3;3;2;0;10;8;1;1;1;1;2;6;4;8;4;2;1;1;1;1;1;1;1;1;1;7;1;7;7;1;1;7;1;1;1;7;7;7;3;2;1;1;5;4;2;1;1;0;1;0;0;1;3;0;4;2;6;0;0;0;1;3;3;3;6;1;5;1;2;0;0;3;4;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;3;0;"";"";1;7;23;6;15;1;1;0;0;1;2;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;3;2;3;3;3;4;12;3;1,12154;1,67964
3413;2457;103;1;18;0;3;0;2;1;1;73;1;5;4;3;8;51;98;8;98;99;3;9997;0;3;1;5;1;1;1;1;4;4;5;5;4;3;7;7;1;1;1;1;7;7;1;7;7;7;7;1;1;7;7;1;1;7;7;7;0;0;5;2;6;5;0;0;1;0;0;0;0;5;5;0;0;7;6;0;0;0;1;5;5;3;4;2;3;1;2;0;0;4;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;0;"";"";30;6;23;5;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9997;0;3;5;5;3;12;5;1,10907;1,18129
3413;19878;883;1;21;0;3;0;1;2;1;58;1;1;4;4;1;51;98;29;97;99;98;9998;0;1;10;2;1;1;1;1;5;4;6;1;3;4;1;1;1;1;1;1;1;7;1;7;1;7;7;1;7;7;7;1;1;7;7;1;5;4;5;6;7;8;6;0;6;0;7;0;0;8;0;0;0;8;7;0;0;6;1;1;9998;3;4;1;5;5;2;0;0;6;4;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;7;0;"";"";1;7;23;6;13;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;1;1;1;3;12;3;1,12006;1,72967
3413;51171;2416;1;21;0;3;0;3;2;1;80;1;3;2;4;51;13;99;29;98;99;2;2;1;0;10;10;1;1;1;1;1;10;4;9;4;1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;1;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;2;2;2;0;1;5;1;2;0;0;4;98;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;1;0;"";"";3;7;23;1;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;1;2;2;2;1;12;8;1,27153;1,01081
